sigungu,jibun,apt_name,exclusive_use_area,transaction_year_month,transaction_day,transaction_real_price,floor,year_of_completion,train_test_sub
서울특별시 강남구 대치동,503,개포우성1,158.54,201805,11,130000,14,1983,sub
서울특별시 강남구 대치동,503,개포우성1,84.81,201805,14,83000,15,1983,sub
서울특별시 강남구 대치동,503,개포우성1,84.81,201805,14,85000,9,1983,sub
서울특별시 강남구 대치동,503,개포우성1,84.81,201805,15,79000,3,1983,sub
서울특별시 강남구 대치동,503,개포우성1,127.61,201805,31,115000,7,1983,sub
서울특별시 강남구 대치동,503,개포우성1,127.61,201806,20,100000,1,1983,sub
서울특별시 강남구 대치동,503,개포우성1,84.81,201806,21,85000,4,1983,sub
서울특별시 강남구 대치동,503,개포우성1,84.81,201806,23,85000,9,1983,sub
서울특별시 강남구 대치동,503,개포우성1,84.81,201807,14,85000,10,1983,sub
서울특별시 강남구 대치동,503,개포우성1,127.61,201807,17,125000,5,1983,sub
서울특별시 강남구 대치동,503,개포우성1,84.81,201807,19,80000,4,1983,sub
서울특별시 강남구 대치동,503,개포우성1,127.61,201807,23,125000,10,1983,sub
서울특별시 강남구 대치동,503,개포우성1,127.61,201807,24,120000,13,1983,sub
서울특별시 강남구 대치동,503,개포우성1,158.54,201807,25,130000,14,1983,sub
서울특별시 강남구 대치동,503,개포우성1,84.81,201808,3,85000,11,1983,sub
서울특별시 강남구 대치동,503,개포우성1,189.98,201808,10,140000,3,1983,sub
서울특별시 강남구 대치동,503,개포우성1,84.81,201808,10,70000,1,1983,sub
서울특별시 강남구 대치동,503,개포우성1,127.61,201808,16,130000,7,1983,sub
서울특별시 강남구 대치동,503,개포우성1,158.54,201809,14,122000,10,1983,sub
서울특별시 강남구 대치동,503,개포우성1,158.54,201809,14,130000,10,1983,sub
서울특별시 강남구 대치동,503,개포우성1,127.61,201809,18,120000,4,1983,sub
서울특별시 강남구 대치동,503,개포우성1,127.61,201809,21,135000,10,1983,sub
서울특별시 강남구 대치동,503,개포우성1,84.81,201809,21,90000,3,1983,sub
서울특별시 강남구 대치동,503,개포우성1,158.54,201809,22,135000,15,1983,sub
서울특별시 강남구 대치동,503,개포우성1,158.54,201809,28,140000,9,1983,sub
서울특별시 강남구 대치동,503,개포우성1,84.81,201809,29,85000,8,1983,sub
서울특별시 강남구 대치동,503,개포우성1,127.61,201810,1,110000,2,1983,sub
서울특별시 강남구 대치동,503,개포우성1,84.81,201810,1,90000,4,1983,sub
서울특별시 강남구 대치동,503,개포우성1,158.54,201810,3,145000,13,1983,sub
서울특별시 강남구 대치동,503,개포우성1,127.61,201810,4,127000,9,1983,sub
서울특별시 강남구 대치동,503,개포우성1,127.61,201810,6,115000,2,1983,sub
서울특별시 강남구 대치동,503,개포우성1,84.81,201810,9,90000,5,1983,sub
서울특별시 강남구 대치동,503,개포우성1,158.54,201810,13,110000,13,1983,sub
서울특별시 강남구 대치동,503,개포우성1,127.61,201810,20,115000,6,1983,sub
서울특별시 강남구 대치동,503,개포우성1,127.61,201810,27,120000,4,1983,sub
서울특별시 강남구 대치동,503,개포우성1,84.81,201810,30,70000,4,1983,sub
서울특별시 강남구 대치동,503,개포우성1,127.61,201811,3,120000,12,1983,sub
서울특별시 강남구 대치동,503,개포우성1,127.61,201811,6,115000,1,1983,sub
서울특별시 강남구 대치동,503,개포우성1,84.81,201811,12,90000,4,1983,sub
서울특별시 강남구 대치동,503,개포우성1,84.81,201811,12,90000,7,1983,sub
서울특별시 강남구 대치동,503,개포우성1,84.81,201811,16,85000,8,1983,sub
서울특별시 강남구 대치동,503,개포우성1,127.61,201811,21,120000,3,1983,sub
서울특별시 강남구 대치동,503,개포우성1,127.61,201811,21,120000,3,1983,sub
서울특별시 강남구 대치동,503,개포우성1,84.81,201811,24,88000,2,1983,sub
서울특별시 강남구 대치동,503,개포우성1,127.61,201812,1,123000,4,1983,sub
서울특별시 강남구 대치동,503,개포우성1,127.61,201812,5,120000,11,1983,sub
서울특별시 강남구 대치동,503,개포우성1,84.81,201812,5,88000,9,1983,sub
서울특별시 강남구 대치동,503,개포우성1,127.61,201812,12,125000,6,1983,sub
서울특별시 강남구 대치동,503,개포우성1,127.61,201812,13,118000,8,1983,sub
서울특별시 강남구 대치동,503,개포우성1,84.81,201812,14,80000,1,1983,sub
서울특별시 강남구 대치동,503,개포우성1,84.81,201812,14,83000,11,1983,sub
서울특별시 강남구 대치동,503,개포우성1,127.61,201812,15,70000,15,1983,sub
서울특별시 강남구 대치동,503,개포우성1,84.81,201812,17,92000,12,1983,sub
서울특별시 강남구 대치동,503,개포우성1,127.61,201812,20,120000,10,1983,sub
서울특별시 강남구 대치동,503,개포우성1,84.81,201812,21,70000,15,1983,sub
서울특별시 강남구 대치동,503,개포우성1,84.81,201812,22,86500,10,1983,sub
서울특별시 강남구 대치동,503,개포우성1,84.81,201812,26,95000,15,1983,sub
서울특별시 강남구 대치동,503,개포우성1,158.54,201812,27,160000,7,1983,sub
서울특별시 강남구 대치동,500,개포우성2,127.78,201801,3,111000,6,1984,sub
서울특별시 강남구 대치동,500,개포우성2,84.69,201801,13,76000,2,1984,sub
서울특별시 강남구 대치동,500,개포우성2,127.78,201801,20,115000,15,1984,sub
서울특별시 강남구 대치동,500,개포우성2,84.69,201801,24,80000,6,1984,sub
서울특별시 강남구 대치동,500,개포우성2,127.78,201802,1,120000,2,1984,sub
서울특별시 강남구 대치동,500,개포우성2,127.78,201802,4,135000,12,1984,sub
서울특별시 강남구 대치동,500,개포우성2,84.69,201802,20,80000,13,1984,sub
서울특별시 강남구 대치동,500,개포우성2,127.78,201803,11,120000,8,1984,sub
서울특별시 강남구 대치동,500,개포우성2,127.78,201803,29,120000,4,1984,sub
서울특별시 강남구 대치동,500,개포우성2,127.78,201804,4,125000,12,1984,sub
서울특별시 강남구 대치동,500,개포우성2,127.78,201804,5,130000,8,1984,sub
서울특별시 강남구 대치동,500,개포우성2,127.78,201804,21,117000,14,1984,sub
서울특별시 강남구 대치동,500,개포우성2,127.78,201805,2,120000,9,1984,sub
서울특별시 강남구 대치동,500,개포우성2,84.69,201805,5,80000,15,1984,sub
서울특별시 강남구 대치동,500,개포우성2,84.69,201805,9,80000,1,1984,sub
서울특별시 강남구 대치동,500,개포우성2,127.78,201805,11,130000,7,1984,sub
서울특별시 강남구 대치동,500,개포우성2,84.69,201805,19,70000,2,1984,sub
서울특별시 강남구 대치동,500,개포우성2,127.78,201805,26,100000,3,1984,sub
서울특별시 강남구 대치동,500,개포우성2,127.78,201805,26,120000,11,1984,sub
서울특별시 강남구 대치동,500,개포우성2,84.69,201805,31,80000,8,1984,sub
서울특별시 강남구 대치동,500,개포우성2,127.78,201806,9,125000,13,1984,sub
서울특별시 강남구 대치동,500,개포우성2,84.69,201806,13,78000,5,1984,sub
서울특별시 강남구 대치동,500,개포우성2,84.69,201806,16,85000,12,1984,sub
서울특별시 강남구 대치동,500,개포우성2,127.78,201806,16,120000,6,1984,sub
서울특별시 강남구 대치동,500,개포우성2,127.78,201806,16,120000,6,1984,sub
서울특별시 강남구 대치동,500,개포우성2,127.78,201806,18,114000,5,1984,sub
서울특별시 강남구 대치동,500,개포우성2,84.69,201806,22,85000,11,1984,sub
서울특별시 강남구 대치동,500,개포우성2,127.78,201806,23,105000,2,1984,sub
서울특별시 강남구 대치동,500,개포우성2,127.78,201808,20,91000,2,1984,sub
서울특별시 강남구 대치동,500,개포우성2,127.78,201808,25,130000,1,1984,sub
서울특별시 강남구 대치동,500,개포우성2,159.6,201809,11,145000,8,1984,sub
서울특별시 강남구 대치동,500,개포우성2,84.69,201809,29,85000,5,1984,sub
서울특별시 강남구 대치동,500,개포우성2,84.69,201810,4,88000,4,1984,sub
서울특별시 강남구 대치동,500,개포우성2,127.78,201810,6,120000,3,1984,sub
서울특별시 강남구 대치동,500,개포우성2,159.6,201810,19,130000,1,1984,sub
서울특별시 강남구 대치동,500,개포우성2,159.6,201810,20,150000,6,1984,sub
서울특별시 강남구 대치동,500,개포우성2,127.78,201810,30,125000,8,1984,sub
서울특별시 강남구 대치동,500,개포우성2,127.78,201810,31,125000,11,1984,sub
서울특별시 강남구 대치동,500,개포우성2,127.78,201810,31,125000,14,1984,sub
서울특별시 강남구 대치동,500,개포우성2,127.78,201811,3,130000,11,1984,sub
서울특별시 강남구 대치동,500,개포우성2,127.78,201811,7,120000,13,1984,sub
서울특별시 강남구 대치동,500,개포우성2,127.78,201811,8,115000,3,1984,sub
서울특별시 강남구 대치동,500,개포우성2,84.69,201811,10,90000,10,1984,sub
서울특별시 강남구 대치동,500,개포우성2,127.78,201811,12,130000,7,1984,sub
서울특별시 강남구 대치동,500,개포우성2,84.69,201811,16,68000,1,1984,sub
서울특별시 강남구 대치동,500,개포우성2,159.6,201812,2,155000,12,1984,sub
서울특별시 강남구 대치동,500,개포우성2,84.69,201812,4,85000,7,1984,sub
서울특별시 강남구 대치동,500,개포우성2,84.69,201812,8,90000,5,1984,sub
서울특별시 강남구 대치동,500,개포우성2,84.69,201812,18,87000,7,1984,sub
서울특별시 강남구 대치동,500,개포우성2,127.78,201812,20,118000,5,1984,sub
서울특별시 강남구 대치동,500,개포우성2,127.78,201812,22,119000,11,1984,sub
서울특별시 강남구 대치동,1017-1,노빌리티빌리지,166.57,201806,14,110000,2,1999,sub
서울특별시 강남구 대치동,891-26,대우아이빌멤버스(891-26),51.026,201802,7,19000,10,2003,sub
서울특별시 강남구 대치동,891-26,대우아이빌멤버스(891-26),42.837,201802,22,32000,11,2003,sub
서울특별시 강남구 대치동,891-26,대우아이빌멤버스(891-26),35.236,201803,16,28000,7,2003,sub
서울특별시 강남구 대치동,891-26,대우아이빌멤버스(891-26),35.796,201804,20,26000,10,2003,sub
서울특별시 강남구 대치동,891-26,대우아이빌멤버스(891-26),31.393,201808,8,17000,8,2003,sub
서울특별시 강남구 대치동,891-26,대우아이빌멤버스(891-26),35.796,201810,13,26200,8,2003,sub
서울특별시 강남구 대치동,891-26,대우아이빌멤버스(891-26),35.236,201810,22,26000,8,2003,sub
서울특별시 강남구 대치동,891-26,대우아이빌멤버스(891-26),35.236,201810,22,26000,8,2003,sub
서울특별시 강남구 대치동,891-26,대우아이빌멤버스(891-26),42.837,201811,2,27000,8,2003,sub
서울특별시 강남구 대치동,891-26,대우아이빌멤버스(891-26),35.236,201811,20,26500,9,2003,sub
서울특별시 강남구 대치동,891-26,대우아이빌멤버스(891-26),35.796,201812,19,25000,7,2003,sub
서울특별시 강남구 대치동,891-23,대우아이빌명문가(891-23),35.72,201802,21,28500,10,2004,sub
서울특별시 강남구 대치동,891-23,대우아이빌명문가(891-23),33.06,201803,5,25000,11,2004,sub
서울특별시 강남구 대치동,891-23,대우아이빌명문가(891-23),33.06,201803,15,24000,8,2004,sub
서울특별시 강남구 대치동,891-23,대우아이빌명문가(891-23),33.06,201803,21,25000,8,2004,sub
서울특별시 강남구 대치동,891-23,대우아이빌명문가(891-23),33.06,201804,3,25000,7,2004,sub
서울특별시 강남구 대치동,891-23,대우아이빌명문가(891-23),33.06,201804,9,25000,8,2004,sub
서울특별시 강남구 대치동,891-23,대우아이빌명문가(891-23),34.2,201804,25,25500,10,2004,sub
서울특별시 강남구 대치동,891-23,대우아이빌명문가(891-23),33.06,201807,14,25000,11,2004,sub
서울특별시 강남구 대치동,891-23,대우아이빌명문가(891-23),42.3,201807,23,29000,10,2004,sub
서울특별시 강남구 대치동,891-23,대우아이빌명문가(891-23),34.2,201807,31,18000,9,2004,sub
서울특별시 강남구 대치동,891-23,대우아이빌명문가(891-23),33.06,201808,23,23500,7,2004,sub
서울특별시 강남구 대치동,891-23,대우아이빌명문가(891-23),34.2,201810,8,17000,7,2004,sub
서울특별시 강남구 대치동,891-23,대우아이빌명문가(891-23),33.06,201810,22,25100,10,2004,sub
서울특별시 강남구 대치동,891-23,대우아이빌명문가(891-23),33.06,201811,2,25000,7,2004,sub
서울특별시 강남구 대치동,891-23,대우아이빌명문가(891-23),42.3,201811,21,27000,9,2004,sub
서울특별시 강남구 대치동,891-23,대우아이빌명문가(891-23),33.06,201811,24,23000,8,2004,sub
서울특별시 강남구 대치동,891-23,대우아이빌명문가(891-23),34.2,201812,3,24000,9,2004,sub
서울특별시 강남구 대치동,891-23,대우아이빌명문가(891-23),34.2,201812,4,28000,8,2004,sub
서울특별시 강남구 대치동,891-23,대우아이빌명문가(891-23),34.2,201812,12,24000,11,2004,sub
서울특별시 강남구 대치동,1029,대치SKVIEW,93.4823,201801,27,140000,9,2017,sub
서울특별시 강남구 대치동,1029,대치SKVIEW,112.3685,201802,10,200000,11,2017,sub
서울특별시 강남구 대치동,1029,대치SKVIEW,125.3512,201803,8,55000,14,2017,sub
서울특별시 강남구 대치동,1029,대치SKVIEW,93.4,201803,9,135000,2,2017,sub
서울특별시 강남구 대치동,1029,대치SKVIEW,93.4,201803,20,146000,9,2017,sub
서울특별시 강남구 대치동,1029,대치SKVIEW,93.4,201808,22,145000,9,2017,sub
서울특별시 강남구 대치동,1029,대치SKVIEW,84.3865,201811,20,140000,9,2017,sub
서울특별시 강남구 대치동,952-2,대치동더블유타워,33.78,201801,8,24000,5,2013,sub
서울특별시 강남구 대치동,952-2,대치동더블유타워,28.74,201801,8,22000,4,2013,sub
서울특별시 강남구 대치동,952-2,대치동더블유타워,28.74,201801,11,22000,5,2013,sub
서울특별시 강남구 대치동,952-2,대치동더블유타워,33.78,201801,11,22000,4,2013,sub
서울특별시 강남구 대치동,952-2,대치동더블유타워,33.78,201801,18,24000,5,2013,sub
서울특별시 강남구 대치동,952-2,대치동더블유타워,33.7,201801,18,24000,5,2013,sub
서울특별시 강남구 대치동,952-2,대치동더블유타워,28.61,201801,26,21000,3,2013,sub
서울특별시 강남구 대치동,952-2,대치동더블유타워,33.78,201802,27,23000,5,2013,sub
서울특별시 강남구 대치동,952-2,대치동더블유타워,28.74,201804,16,22000,4,2013,sub
서울특별시 강남구 대치동,952-2,대치동더블유타워,37.87,201804,25,40000,7,2013,sub
서울특별시 강남구 대치동,952-2,대치동더블유타워,28.44,201807,3,18000,3,2013,sub
서울특별시 강남구 대치동,952-2,대치동더블유타워,28.74,201807,5,22000,4,2013,sub
서울특별시 강남구 대치동,952-2,대치동더블유타워,33.78,201807,6,22000,4,2013,sub
서울특별시 강남구 대치동,952-2,대치동더블유타워,28.52,201807,11,22000,6,2013,sub
서울특별시 강남구 대치동,952-2,대치동더블유타워,33.78,201807,27,22000,6,2013,sub
서울특별시 강남구 대치동,891-28,대치동우정에쉐르1,59.96,201801,6,42000,2,2004,sub
서울특별시 강남구 대치동,891-28,대치동우정에쉐르1,59.96,201801,27,40000,2,2004,sub
서울특별시 강남구 대치동,891-28,대치동우정에쉐르1,59.75,201801,30,42000,10,2004,sub
서울특별시 강남구 대치동,891-28,대치동우정에쉐르1,79.07,201802,12,45000,4,2004,sub
서울특별시 강남구 대치동,891-28,대치동우정에쉐르1,59.96,201802,24,40000,3,2004,sub
서울특별시 강남구 대치동,891-28,대치동우정에쉐르1,59.73,201802,25,45000,7,2004,sub
서울특별시 강남구 대치동,891-28,대치동우정에쉐르1,58.86,201803,12,45000,9,2004,sub
서울특별시 강남구 대치동,891-28,대치동우정에쉐르1,58.86,201803,20,45000,6,2004,sub
서울특별시 강남구 대치동,891-28,대치동우정에쉐르1,59.98,201803,20,45000,6,2004,sub
서울특별시 강남구 대치동,891-28,대치동우정에쉐르1,58.86,201804,9,50000,2,2004,sub
서울특별시 강남구 대치동,891-28,대치동우정에쉐르1,58.86,201807,13,46000,11,2004,sub
서울특별시 강남구 대치동,891-28,대치동우정에쉐르1,58.86,201807,30,45000,10,2004,sub
서울특별시 강남구 대치동,891-28,대치동우정에쉐르1,59.96,201808,9,44000,10,2004,sub
서울특별시 강남구 대치동,891-28,대치동우정에쉐르1,59.96,201808,16,42000,10,2004,sub
서울특별시 강남구 대치동,891-28,대치동우정에쉐르1,59.96,201809,5,45000,5,2004,sub
서울특별시 강남구 대치동,891-28,대치동우정에쉐르1,59.73,201809,10,48500,6,2004,sub
서울특별시 강남구 대치동,891-28,대치동우정에쉐르1,79.07,201811,28,50000,5,2004,sub
서울특별시 강남구 대치동,891-28,대치동우정에쉐르1,59.75,201812,24,42000,2,2004,sub
서울특별시 강남구 대치동,890-42,대치동우정에쉐르2(890-42),68.59,201802,3,60000,11,2004,sub
서울특별시 강남구 대치동,890-42,대치동우정에쉐르2(890-42),68.59,201803,31,50000,6,2004,sub
서울특별시 강남구 대치동,890-42,대치동우정에쉐르2(890-42),68.59,201811,26,49000,4,2004,sub
서울특별시 강남구 대치동,1014-3,대치삼성,97.35,201801,2,117000,6,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,109.04,201801,5,115000,14,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,59.88,201801,11,67500,1,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,59.88,201801,12,65000,6,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,59.88,201801,13,65000,13,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,97.35,201801,16,77000,8,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,59.88,201801,17,64000,11,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,97.35,201801,22,113000,13,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,84.58,201801,24,97000,4,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,108.52,201802,2,110000,3,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,59.88,201802,10,64000,17,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,84.58,201802,11,83000,4,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,84.58,201802,19,95000,5,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,97.35,201802,21,106000,15,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,97.35,201802,23,110000,14,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,59.88,201802,24,58000,3,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,59.88,201802,26,66000,9,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,84.58,201802,28,91000,10,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,59.88,201803,10,64000,12,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,84.58,201803,13,87000,20,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,84.58,201803,15,80000,7,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,97.35,201803,15,120000,6,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,59.88,201803,15,64000,2,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,108.52,201803,17,95000,4,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,108.52,201804,2,120000,10,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,97.35,201804,3,104000,4,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,59.88,201804,4,65000,3,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,59.88,201804,6,67000,8,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,84.58,201804,19,88000,10,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,84.58,201804,21,90000,7,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,59.88,201804,24,66000,8,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,84.58,201805,8,89000,24,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,97.35,201805,22,109000,19,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,59.88,201805,24,69000,12,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,109.04,201805,24,115000,2,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,84.58,201805,26,88000,10,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,84.58,201805,30,90000,9,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,97.35,201806,1,100000,15,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,97.35,201806,1,100000,15,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,108.52,201806,4,117000,10,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,59.88,201806,9,67000,5,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,108.52,201806,10,122000,4,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,84.58,201806,12,84000,5,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,97.35,201806,12,105000,8,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,97.35,201806,15,105000,2,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,108.52,201806,21,119000,2,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,97.35,201807,4,105000,18,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,108.52,201807,5,123000,13,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,59.88,201807,11,65000,5,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,59.88,201807,12,67000,8,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,59.88,201807,16,67000,3,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,84.58,201807,20,97000,6,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,108.52,201807,21,102500,5,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,59.88,201807,22,68000,12,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,97.35,201807,26,110000,11,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,97.35,201807,26,110000,11,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,59.88,201807,31,68000,8,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,84.58,201808,1,94000,23,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,97.35,201808,2,120000,20,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,84.58,201808,3,90000,3,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,59.88,201808,3,63000,12,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,84.58,201808,6,100000,16,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,59.88,201808,11,65000,16,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,97.35,201808,11,113000,23,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,97.35,201808,15,108000,14,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,84.58,201808,24,90000,25,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,84.58,201809,1,100000,8,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,97.35,201809,7,112000,15,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,97.35,201809,12,110000,13,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,97.35,201809,13,120000,12,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,97.35,201809,20,115000,3,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,84.58,201810,3,91000,23,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,59.88,201810,3,70000,4,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,97.35,201810,4,124000,6,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,97.35,201810,6,120000,22,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,108.52,201810,8,134000,12,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,97.35,201810,12,130000,12,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,84.58,201810,13,89500,8,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,97.35,201810,16,110000,2,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,84.58,201810,17,98000,6,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,59.88,201810,25,70000,20,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,97.35,201810,27,120000,2,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,97.35,201810,27,116000,2,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,97.35,201810,27,116000,6,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,59.88,201810,31,70000,22,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,108.52,201811,7,130000,1,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,97.35,201811,10,114000,12,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,97.35,201811,12,125000,11,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,84.58,201811,17,95000,1,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,84.58,201811,21,98000,7,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,97.35,201811,22,105000,3,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,59.88,201811,24,70000,9,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,59.88,201811,30,65000,16,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,97.35,201811,30,118000,5,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,97.35,201812,1,110000,9,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,84.58,201812,3,98000,11,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,97.35,201812,3,110000,17,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,97.35,201812,8,110000,14,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,84.58,201812,8,95000,3,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,59.88,201812,10,69000,3,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,84.58,201812,14,88000,2,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,97.35,201812,15,110000,18,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,84.58,201812,18,98500,23,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,97.35,201812,19,102000,5,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,59.88,201812,20,67500,19,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,84.58,201812,20,90000,5,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,84.58,201812,21,100000,7,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,59.88,201812,22,70000,7,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,84.58,201812,28,100000,9,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,108.52,201812,29,120000,3,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,97.35,201812,31,120000,3,2000,sub
서울특별시 강남구 대치동,888,대치아이파크,119.58,201801,3,165000,20,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,149.78,201801,5,160000,4,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,149.78,201801,5,150000,20,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,119.58,201801,13,140000,8,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,149.78,201801,16,178000,24,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,84.98,201801,17,130000,3,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,149.78,201801,19,185000,14,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,84.98,201801,23,99000,2,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,59.96,201801,27,80000,6,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,119.58,201801,27,155000,7,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,59.96,201801,27,80000,8,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,119.58,201801,30,163000,23,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,59.96,201802,3,85000,3,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,119.58,201802,6,150000,24,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,149.78,201802,7,178000,21,2008,sub
